iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0080178,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080174,dynamic viscosity,dynamische Viskosität,,"Dynamic viscosity measures a fluid's resistance to gradual deformation by shear stress or tensile stress, indicative of the fluid's internal friction",Die dynamische Viskosität ist ein Maß für den Widerstand eines Fluids gegen eine allmähliche Verformung durch Scher- oder Zugspannung. Es ist ein Maß für den inneren Widerstand des Fluids gegen den Fluss und kann als Maß für die Flüssigkeitsreibung betrachtet werden,,,,"viscosity that quantifies a fluid's resistance to shear deformation, defined as the ratio of shear stress to shear rate","Viskosität, die den Widerstand eines Fluids gegenüber Scherverformung beschreibt und als Verhältnis von Schubspannung zur Schergeschwindigkeit definiert ist",
https://w3id.org/pmd/co/PMD_0080179,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080174,volume viscosity,Volumenviskosität,,Volume viscosity measures a fluid's resistance to volumetric stress,Volumenviskosität misst den Widerstand eines Fluids gegenüber volumetrischer Belastung,,,,viscosity that quantifies a fluid's resistance to deformation under isotropic volumetric compression or expansion,"Viskosität, die den Widerstand eines Fluids gegenüber Verformung unter isotroper volumetrischer Kompression oder Expansion beschreibt",
https://w3id.org/pmd/co/PMD_0080180,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,brittleness,Sprödigkeit,,"Opposite to toughness, brittleness is the property of being easily broken or damaged","Sprödigkeit ist die Eigenschaft, leicht zu brechen oder zu beschädigen",,,,brittleness is a mechanical material property that quantifies the tendency of a material to fracture under applied stress with little or no prior plastic deformation,"Sprödigkeit ist eine mechanische Materialeigenschaft, die die Neigung eines Materials beschreibt, unter Belastung ohne nennenswerte vorherige plastische Verformung zu brechen",
https://w3id.org/pmd/co/PMD_0080181,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,ductility,Duktilität,,Ductility is the ability of a material to deform plastically without breaking,"Duktilität ist die Fähigkeit eines Materials, plastisch zu verformen, ohne zu brechen",,,,ductility is a mechanical material property that quantifies the extent to which a material can undergo plastic deformation under tensile stress before fracture,"Duktilität ist eine mechanische Materialeigenschaft, die das Ausmaß beschreibt, in dem ein Material unter Zugbeanspruchung plastisch verformt werden kann, bevor es bricht",
https://w3id.org/pmd/co/PMD_0080182,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,malleability,Formbarkeit,,"Malleability refers to a material's amenability to forming by hammering or rolling, distinct from ductility","Formbarkeit beschreibt Materialien, die durch Hammern oder Walzen bearbeitet werden können und sich von Duktilität unterscheiden",,,schmiedbarkeit,"malleability is a mechanical material property that quantifies the ability of a material to undergo plastic deformation under compressive stress, such as that imposed by hammering or rolling, without fracture","Schmiedbarkeit ist eine mechanische Materialeigenschaft, die die Fähigkeit eines Materials beschreibt, unter Druckbeanspruchung, wie sie durch Hämmern oder Walzen erzeugt wird, plastisch verformt zu werden, ohne zu brechen",
https://w3id.org/pmd/co/PMD_0080184,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,resilience,Resilienz,,Resilience is a mechanical capability of a material to absorb energy when elastically deformed and release that energy upon unloading without permanent deformation,"Elastizität ist die mechanische Fähigkeit eines Materials, bei elastischer Verformung Energie zu absorbieren und diese Energie bei Entlastung ohne bleibende Verformung abzugeben",,,federungsarbeit,resilience is a mechanical material property that quantifies the maximum energy per unit volume that a material can absorb elastically and fully recover upon removal of the applied load,"mechanische Materialeigenschaft, die die maximale Energie je Volumeneinheit beschreibt, die ein Material elastisch aufnehmen und nach Entlastung vollständig zurückgeben kann",
https://w3id.org/pmd/co/PMD_0080186,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,radiation reflection capability,Strahlungsreflexionsfähigkeiten,,Radiation reflection capability characterizes an entity's ability to reflect electromagnetic radiation,"Strahlungsreflexionsfähigkeit beschreibt die Fähigkeit einer Entität, elektromagnetische Strahlung zu reflektieren",,,strahlungsreflexionsvermögen,disposition that characterises an entity's capacity to reflect incident electromagnetic radiation,"Disposition, die die Fähigkeit einer Entität beschreibt, auftreffende elektromagnetische Strahlung zu reflektieren",
https://w3id.org/pmd/co/PMD_0080187,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,radiation absorption capability,Strahlungsabsorptionsfähigkeit,,Radiation absorption capability characterizes an entity's ability to absorb electromagnetic radiation,"Strahlungsabsorptionsfähigkeit beschreibt die Fähigkeit einer Entität, elektromagnetische Strahlung zu absorbieren",,,strahlungsabsorptionsvermögen,physical capability that characterises the ability of a material entity to absorb incident electromagnetic radiation,"physikalische Fähigkeit, die die Eigenschaft einer materiellen Entität kennzeichnet, auftreffende elektromagnetische Strahlung zu absorbieren",
https://w3id.org/pmd/co/PMD_0080188,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,radiation emitter,Strahlungsemitter,,Radiation emission capability refers to an entity's ability to emit light of a defined spectrum and intensity,"Strahlungsemitter beschreibt die Fähigkeit einer Entität, Licht eines definierten Spektrums und Intensität zu emittieren",,radiation emission capability,strahlungsemissionsvermögen,physical capability that characterises the ability of a material entity to emit electromagnetic radiation of a defined spectrum and intensity,"physikalische Fähigkeit, die die Eigenschaft einer materiellen Entität kennzeichnet, elektromagnetische Strahlung eines definierten Spektrums und einer definierten Intensität auszusenden",
https://w3id.org/pmd/co/PMD_0080189,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000877,radiation transmission capability,Strahlungsübertragungsfähigkeit,,Radiation transmission capability describes an entity's ability to transmit electromagnetic radiation,"Strahlungsübertragungsfähigkeit beschreibt die Fähigkeit einer Entität, elektromagnetische Strahlung zu übertragen",,,strahlungsdurchlässigkeit,physical capability that characterises the ability of a material entity to allow electromagnetic radiation to pass through it,"physikalische Fähigkeit, die die Eigenschaft einer materiellen Entität kennzeichnet, elektromagnetische Strahlung hindurchzulassen",
https://w3id.org/pmd/co/PMD_0080191,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,thermal capacity,thermische Kapazität,,"Thermal capacity, or heat capacity, is defined as the amount of heat required to produce a unit change in temperature of an object","Wärmekapazität, auch als thermische Kapazität bekannt, ist die Menge an Wärme, die erforderlich ist, um eine Änderung der Temperatur eines Objekts um eine Einheit zu erzeugen",,heat capacity,wärmekapazität,thermal material property that quantifies the amount of heat required to raise the temperature of an object by one unit of temperature,"thermische Materialeigenschaft, die die Wärmemenge angibt, die erforderlich ist, um die Temperatur eines Objekts um eine Temperatureinheit zu erhöhen",
https://w3id.org/pmd/co/PMD_0080192,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,flammability,Entflammbarkeit,,Flammability is a thermal capability of a material that characterises its ability to ignite and sustain combustion when exposed to a flame or heat source under specified conditions,"Entflammbarkeit ist eine thermische Fähigkeit eines Materials, die seine Fähigkeit beschreibt, bei Exposition gegenüber einer Flamme oder Wärmequelle unter festgelegten Bedingungen zu entzünden und die Verbrennung aufrechtzuerhalten",,,entflammbarkeit,thermal capability that characterises the ability of a material to ignite and sustain combustion when exposed to a flame or heat source under specified conditions,"Entflammbarkeit ist eine thermische Fähigkeit, die die Eigenschaft eines Materials kennzeichnet, sich bei Einwirkung einer Flamme oder Wärmequelle unter festgelegten Bedingungen zu entzünden und die Verbrennung aufrechtzuerhalten",
https://w3id.org/pmd/co/PMD_0080194,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,thermal insulation,thermische Isolierung,,"Thermal insulation reduces heat transfer between objects in thermal contact or radiative influence, achieved with engineered methods or material properties","Thermische Isolierung verringert den Wärmeaustausch zwischen Objekten, die in thermischem Kontakt oder Strahlungseinfluss stehen, realisiert durch spezielle Konstruktionsmethoden oder Materialien",,thermal insulation capability,wärmedämmeigenschaft,thermal capability that characterises the ability of a material entity to impede heat transfer between objects in thermal contact or under radiative influence,"thermische Fähigkeit, die die Eigenschaft einer materiellen Entität kennzeichnet, den Wärmeaustausch zwischen Objekten in thermischem Kontakt oder unter Strahlungseinfluss zu hemmen",
https://w3id.org/pmd/co/PMD_0080195,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,radiant energy,Strahlungsenergie,,"Radiant energy refers to the energy of electromagnetic radiation, calculated by integrating radiant flux over time","Strahlungsenergie bezieht sich auf die Energie elektromagnetischer Strahlung, die durch Integration des Strahlungsflusses über die Zeit berechnet wird",,,strahlungsenergie,"thermal material property that quantifies the energy carried by electromagnetic radiation, equal to the time integral of radiant flux","Strahlungsenergie ist eine thermische Materialeigenschaft, die die von elektromagnetischer Strahlung transportierte Energie angibt, berechnet als Zeitintegral des Strahlungsflusses",
https://w3id.org/pmd/co/PMD_0080196,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,thermal expansion coefficient,thermischer Ausdehnungkoeffizient,,"Thermal expansion coefficient quantifies the degree to which a material expands upon heating, representing fractional change per degree temperature increase","Thermischer Ausdehnungkoeffizient quantifiziert den Grad, in dem ein Material beim Erhitzen expandiert, und stellt die proportionale Änderung pro Temperaturanstieg dar",,,thermischer Ausdehnungskoeffizient,thermal material property that quantifies the fractional change in a material's dimension per unit change in temperature,"thermische Materialeigenschaft, die die relative Maßänderung eines Materials je Temperatureinheitsänderung angibt",
https://w3id.org/pmd/co/PMD_0080197,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080196,volumetric thermal expansion coefficient,thermischer Volumenausdehnungskoeffizient,,Volumetric thermal expansion coefficient quantifies the degree to which a material expands upon heating into all three axial directions simultaneously,"Der volumetrische Wärmeausdehnungskoeffizient quantifiziert den Grad, um den sich ein Material beim gleichzeitigen Erhitzen in alle drei axialen Richtungen ausdehnt",,,volumetrischer thermischer Ausdehnungskoeffizient,"thermal expansion coefficient that quantifies the fractional change in volume of a material per unit change in temperature, representing expansion equally in all three spatial directions","thermischer Ausdehnungskoeffizient, der die relative Volumenänderung eines Materials je Temperatureinheitsänderung angibt und die Ausdehnung in alle drei Raumrichtungen gleichzeitig erfasst",
